всего,    Северо-Кавказский федеральный округ,,,,,728230902.30,786670899.00,891834234.90,1066319497.30,1214729019.30,
всего,        Республика Дагестан,80712352.00,90442571.10,124153526.00,156928771.60,216277214.20,257832665.10,274354210.20,330322822.10,377974622.50,
всего,        Республика Ингушетия,6210354.50,7419301.20,9033452.10,16812420.90,19172940.80,18953330.90,19929048.70,26858829.40,36888050.10,
всего,        Кабардино-Балкарская Республика,29052896.40,36833426.20,43309667.50,48908741.30,58093405.70,65660075.30,77086378.50,90594494.90,105992415.90,
всего,        Карачаево-Черкесская Республика,13127205.10,16724287.20,23260130.70,27469713.00,35714147.50,38584122.60,43651463.40,49252071.10,59512790.30,
всего,        Республика Северная Осетия - Алания,24268032.30,31182236.80,43341245.60,52804746.60,57707388.50,64081368.30,75327402.40,85876702.00,99714976.60,
всего,        Чеченская Республика,,22898952.60,32344370.50,48056088.80,66273767.40,64308337.30,70694914.00,86623018.30,103677418.80,
всего,        Ставропольский край,122235355.10,146569288.10,181675142.70,222239642.10,274992038.30,277250999.40,330790817.70,396791559.50,430968745.20,
всего,    Приволжский федеральный округ,2284895693.40,2799035864.50,3513341525.50,4330427573.50,5324051134.10,4922531484.30,5709469867.90,7050735514.70,7911058107.50,
всего,        Республика Башкортостан,310845117.90,381646548.20,505205812.70,590054086.80,743133352.40,647911673.10,759203278.30,941023622.30,1154056132.40,
всего,        Республика Марий Эл,30085564.50,33350686.20,43663683.70,55069167.80,65765277.60,69271552.40,82374437.00,97323337.60,117598146.30,
всего,        Республика Мордовия,38334901.80,44266977.40,57974223.70,77048815.10,94058335.00,90862414.70,105343765.10,119955167.40,132474036.20,
всего,        Республика Татарстан,391115991.80,482759201.50,605911527.40,757401405.80,926056686.30,885063978.70,1001622796.40,1305947005.80,1436932572.60,
всего,        Удмуртская Республика,100833059.60,139995309.90,164848438.60,205647362.60,243135522.70,230938279.20,274578105.50,335984033.70,371498007.80,
всего,        Чувашская Республика,59573834.20,69391616.90,93171978.40,123453337.10,155032348.10,139909452.30,157704551.90,188785692.40,217034113.50,
всего,        Пермский край,266325900.50,327273268.10,383770121.40,477794157.70,607362664.90,539831496.70,623116826.60,840101056.90,897597604.70,
всего,        Кировская область,70706195.80,79800573.50,97047107.30,118154939.90,151116690.70,146321315.30,172351976.80,195269516.50,212370532.50,
всего,        Нижегородская область,241230399.70,299723679.50,376180272.90,473307365.80,588790753.80,547222968.20,652805908.10,770774009.80,838598852.20,
всего,        Оренбургская область,169876711.10,213138150.80,302808408.70,370880914.20,430023135.90,413395530.70,458145436.80,553320944.10,629369806.90,
всего,        Пензенская область,59711700.10,74362675.90,88804962.30,119103953.40,147853248.80,147185150.90,172166719.50,213401217.90,240334907.80,
всего,        Самарская область,327118470.90,401812233.00,487713508.80,584968617.50,699295594.90,583999881.20,695651247.80,834149298.60,941611247.80,
всего,        Саратовская область,151636858.60,170930498.20,204291215.20,252867209.80,321747196.00,326370432.80,376169412.70,431027961.60,477352335.80,
всего,        Ульяновская область,67500986.90,80584445.30,101950264.50,124676240.00,150680327.00,154247358.10,178235405.40,223672650.10,244229810.90,
всего,    Уральский федеральный округ,2234753123.40,3091362819.00,3720616128.20,4236325266.10,4815668024.70,4360451170.50,5118918305.10,6314341283.50,7091340041.60,
всего,        Курганская область,42470625.10,50245831.50,68434478.20,81075951.70,106223192.50,107914467.40,117879458.80,136325109.00,144842265.10,
всего,        Свердловская область,364368819.20,475575459.40,653908254.40,820792498.30,923550807.70,825267404.90,1046600115.80,1291019114.90,1484447384.80,
всего,        Тюменская область,1536733745.50,2215584361.70,2551355393.40,2758813083.80,3121401318.30,2870283991.30,3301573255.00,4112596017.60,4618711012.00,
всего,            Ханты-Мансийский автономный округ-Югра,956196529.50,1399335887.80,1594097071.70,1728340180.80,1937159119.10,1778637131.90,1971870513.30,2440432645.80,2686074794.60,
всего,            Ямало-Ненецкий автономный округ,355718399.60,441721758.90,546365816.80,594678607.30,719397038.30,649640006.80,782214906.70,966110369.50,1192229606.90,
всего,            Тюменская область (без АО),,,,,,,,706053002.40,740406610.40,
всего,        Челябинская область,291179933.50,349957166.30,446918002.20,575643732.30,664492706.20,556985306.80,652865475.50,774401042.00,843339379.80,
всего,    Сибирский федеральный округ,1631782454.60,1951299653.80,2442999240.80,2990665144.50,3442209770.80,3391087990.30,4131394536.80,4802933876.70,5147402309.50,
всего,        Республика Алтай,8516660.20,8805820.60,11609444.00,15108524.20,18701030.20,19911575.00,22393712.20,26380842.50,29615925.40,
